8.04	7.56	7.2	7.08	7.08	7.2	8.88	10.32	11.4	11.52	11.52	11.4	11.4	11.4	11.16	11.28	11.88	12	12	11.52	10.92	9.96	8.76	7.56
185.59	174.51	166.2	163.43	163.43	166.2	204.98	238.22	263.15	265.92	265.92	263.15	263.15	263.15	257.61	260.38	274.23	277	277	265.92	252.07	229.91	202.21	174.51
52.26	49.14	46.8	46.02	46.02	46.8	57.72	67.08	74.1	74.88	74.88	74.1	74.1	74.1	72.54	73.32	77.22	78	78	74.88	70.98	64.74	56.94	49.14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.59	48.51	46.2	45.43	45.43	46.2	56.98	66.22	73.15	73.92	73.92	73.15	73.15	73.15	71.61	72.38	76.23	77	77	73.92	70.07	63.91	56.21	48.51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.13	24.57	23.4	23.01	23.01	23.4	28.86	33.54	37.05	37.44	37.44	37.05	37.05	37.05	36.27	36.66	38.61	39	39	37.44	35.49	32.37	28.47	24.57
18.76	17.64	16.8	16.52	16.52	16.8	20.72	24.08	26.6	26.88	26.88	26.6	26.6	26.6	26.04	26.32	27.72	28	28	26.88	25.48	23.24	20.44	17.64
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44.22	41.58	39.6	38.94	38.94	39.6	48.84	56.76	62.7	63.36	63.36	62.7	62.7	62.7	61.38	62.04	65.34	66	66	63.36	60.06	54.78	48.18	41.58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.04	7.56	7.2	7.08	7.08	7.2	8.88	10.32	11.4	11.52	11.52	11.4	11.4	11.4	11.16	11.28	11.88	12	12	11.52	10.92	9.96	8.76	7.56
4.02	3.78	3.6	3.54	3.54	3.6	4.44	5.16	5.7	5.76	5.76	5.7	5.7	5.7	5.58	5.64	5.94	6	6	5.76	5.46	4.98	4.38	3.78
45.56	42.84	40.8	40.12	40.12	40.8	50.32	58.48	64.6	65.28	65.28	64.6	64.6	64.6	63.24	63.92	67.32	68	68	65.28	61.88	56.44	49.64	42.84
31.49	29.61	28.2	27.73	27.73	28.2	34.78	40.42	44.65	45.12	45.12	44.65	44.65	44.65	43.71	44.18	46.53	47	47	45.12	42.77	39.01	34.31	29.61
45.56	42.84	40.8	40.12	40.12	40.8	50.32	58.48	64.6	65.28	65.28	64.6	64.6	64.6	63.24	63.92	67.32	68	68	65.28	61.88	56.44	49.64	42.84
40.87	38.43	36.6	35.99	35.99	36.6	45.14	52.46	57.95	58.56	58.56	57.95	57.95	57.95	56.73	57.34	60.39	61	61	58.56	55.51	50.63	44.53	38.43
47.57	44.73	42.6	41.89	41.89	42.6	52.54	61.06	67.45	68.16	68.16	67.45	67.45	67.45	66.03	66.74	70.29	71	71	68.16	64.61	58.93	51.83	44.73
26.13	24.57	23.4	23.01	23.01	23.4	28.86	33.54	37.05	37.44	37.44	37.05	37.05	37.05	36.27	36.66	38.61	39	39	37.44	35.49	32.37	28.47	24.57
87.1	81.9	78	76.7	76.7	78	96.2	111.8	123.5	124.8	124.8	123.5	123.5	123.5	120.9	122.2	128.7	130	130	124.8	118.3	107.9	94.9	81.9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36.18	34.02	32.4	31.86	31.86	32.4	39.96	46.44	51.3	51.84	51.84	51.3	51.3	51.3	50.22	50.76	53.46	54	54	51.84	49.14	44.82	39.42	34.02
13.4	12.6	12	11.8	11.8	12	14.8	17.2	19	19.2	19.2	19	19	19	18.6	18.8	19.8	20	20	19.2	18.2	16.6	14.6	12.6
7.37	6.93	6.6	6.49	6.49	6.6	8.14	9.46	10.45	10.56	10.56	10.45	10.45	10.45	10.23	10.34	10.89	11	11	10.56	10.01	9.13	8.03	6.93
16.08	15.12	14.4	14.16	14.16	14.4	17.76	20.64	22.8	23.04	23.04	22.8	22.8	22.8	22.32	22.56	23.76	24	24	23.04	21.84	19.92	17.52	15.12
14.07	13.23	12.6	12.39	12.39	12.6	15.54	18.06	19.95	20.16	20.16	19.95	19.95	19.95	19.53	19.74	20.79	21	21	20.16	19.11	17.43	15.33	13.23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32.16	30.24	28.8	28.32	28.32	28.8	35.52	41.28	45.6	46.08	46.08	45.6	45.6	45.6	44.64	45.12	47.52	48	48	46.08	43.68	39.84	35.04	30.24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294.8	277.2	264	259.6	259.6	264	325.6	378.4	418	422.4	422.4	418	418	418	409.2	413.6	435.6	440	440	422.4	400.4	365.2	321.2	277.2
6.7	6.3	6	5.9	5.9	6	7.4	8.6	9.5	9.6	9.6	9.5	9.5	9.5	9.3	9.4	9.9	10	10	9.6	9.1	8.3	7.3	6.3
43.55	40.95	39	38.35	38.35	39	48.1	55.9	61.75	62.4	62.4	61.75	61.75	61.75	60.45	61.1	64.35	65	65	62.4	59.15	53.95	47.45	40.95
8.04	7.56	7.2	7.08	7.08	7.2	8.88	10.32	11.4	11.52	11.52	11.4	11.4	11.4	11.16	11.28	11.88	12	12	11.52	10.92	9.96	8.76	7.56
20.1	18.9	18	17.7	17.7	18	22.2	25.8	28.5	28.8	28.8	28.5	28.5	28.5	27.9	28.2	29.7	30	30	28.8	27.3	24.9	21.9	18.9
28.14	26.46	25.2	24.78	24.78	25.2	31.08	36.12	39.9	40.32	40.32	39.9	39.9	39.9	39.06	39.48	41.58	42	42	40.32	38.22	34.86	30.66	26.46
25.46	23.94	22.8	22.42	22.42	22.8	28.12	32.68	36.1	36.48	36.48	36.1	36.1	36.1	35.34	35.72	37.62	38	38	36.48	34.58	31.54	27.74	23.94
10.05	9.45	9	8.85	8.85	9	11.1	12.9	14.25	14.4	14.4	14.25	14.25	14.25	13.95	14.1	14.85	15	15	14.4	13.65	12.45	10.95	9.45
22.78	21.42	20.4	20.06	20.06	20.4	25.16	29.24	32.3	32.64	32.64	32.3	32.3	32.3	31.62	31.96	33.66	34	34	32.64	30.94	28.22	24.82	21.42
28.14	26.46	25.2	24.78	24.78	25.2	31.08	36.12	39.9	40.32	40.32	39.9	39.9	39.9	39.06	39.48	41.58	42	42	40.32	38.22	34.86	30.66	26.46
24.79	23.31	22.2	21.83	21.83	22.2	27.38	31.82	35.15	35.52	35.52	35.15	35.15	35.15	34.41	34.78	36.63	37	37	35.52	33.67	30.71	27.01	23.31
14.74	13.86	13.2	12.98	12.98	13.2	16.28	18.92	20.9	21.12	21.12	20.9	20.9	20.9	20.46	20.68	21.78	22	22	21.12	20.02	18.26	16.06	13.86
3.35	3.15	3	2.95	2.95	3	3.7	4.3	4.75	4.8	4.8	4.75	4.75	4.75	4.65	4.7	4.95	5	5	4.8	4.55	4.15	3.65	3.15
15.41	14.49	13.8	13.57	13.57	13.8	17.02	19.78	21.85	22.08	22.08	21.85	21.85	21.85	21.39	21.62	22.77	23	23	22.08	20.93	19.09	16.79	14.49
25.46	23.94	22.8	22.42	22.42	22.8	28.12	32.68	36.1	36.48	36.48	36.1	36.1	36.1	35.34	35.72	37.62	38	38	36.48	34.58	31.54	27.74	23.94
20.77	19.53	18.6	18.29	18.29	18.6	22.94	26.66	29.45	29.76	29.76	29.45	29.45	29.45	28.83	29.14	30.69	31	31	29.76	28.21	25.73	22.63	19.53
28.81	27.09	25.8	25.37	25.37	25.8	31.82	36.98	40.85	41.28	41.28	40.85	40.85	40.85	39.99	40.42	42.57	43	43	41.28	39.13	35.69	31.39	27.09
33.5	31.5	30	29.5	29.5	30	37	43	47.5	48	48	47.5	47.5	47.5	46.5	47	49.5	50	50	48	45.5	41.5	36.5	31.5
1.34	1.26	1.2	1.18	1.18	1.2	1.48	1.72	1.9	1.92	1.92	1.9	1.9	1.9	1.86	1.88	1.98	2	2	1.92	1.82	1.66	1.46	1.26
5.36	5.04	4.8	4.72	4.72	4.8	5.92	6.88	7.6	7.68	7.68	7.6	7.6	7.6	7.44	7.52	7.92	8	8	7.68	7.28	6.64	5.84	5.04
26.13	24.57	23.4	23.01	23.01	23.4	28.86	33.54	37.05	37.44	37.44	37.05	37.05	37.05	36.27	36.66	38.61	39	39	37.44	35.49	32.37	28.47	24.57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.56	42.84	40.8	40.12	40.12	40.8	50.32	58.48	64.6	65.28	65.28	64.6	64.6	64.6	63.24	63.92	67.32	68	68	65.28	61.88	56.44	49.64	42.84
4.02	3.78	3.6	3.54	3.54	3.6	4.44	5.16	5.7	5.76	5.76	5.7	5.7	5.7	5.58	5.64	5.94	6	6	5.76	5.46	4.98	4.38	3.78
5.36	5.04	4.8	4.72	4.72	4.8	5.92	6.88	7.6	7.68	7.68	7.6	7.6	7.6	7.44	7.52	7.92	8	8	7.68	7.28	6.64	5.84	5.04
14.74	13.86	13.2	12.98	12.98	13.2	16.28	18.92	20.9	21.12	21.12	20.9	20.9	20.9	20.46	20.68	21.78	22	22	21.12	20.02	18.26	16.06	13.86
123.28	115.92	110.4	108.56	108.56	110.4	136.16	158.24	174.8	176.64	176.64	174.8	174.8	174.8	171.12	172.96	182.16	184	184	176.64	167.44	152.72	134.32	115.92
13.4	12.6	12	11.8	11.8	12	14.8	17.2	19	19.2	19.2	19	19	19	18.6	18.8	19.8	20	20	19.2	18.2	16.6	14.6	12.6
22.11	20.79	19.8	19.47	19.47	19.8	24.42	28.38	31.35	31.68	31.68	31.35	31.35	31.35	30.69	31.02	32.67	33	33	31.68	30.03	27.39	24.09	20.79
