65	91	-6915.629322	591	738.75
66	67	-4775.549188	750	937.5
66	68	-4246.284501	685.5	856.875
152	66	-1207.000604	696	870
138	67	-4863.81323	1299	1623.75
911	67	-1595.150742	375	468.75
912	67	-1595.150742	375	468.75
68	78	-2407.897905	696	870
978	68	-1493.875112	240	300
979	68	-1503.081317	240	300
83	69	-10080.64516	696	870
995	69	-1526.717557	240	300
996	69	-1419.446416	240	300
70	73	-10298.66117	685.5	856.875
107	70	-24213.07506	685.5	856.875
72	71	-1000000	1314	1642.5
86	71	-10298.66117	543	678.75
1059	71	-1432.049262	240	300
1060	71	-1475.579165	240	300
73	75	-4091.653028	495	618.75
87	73	-3507.541214	696	870
74	76	-4050.222762	495	618.75
74	108	-19342.35977	696	870
76	75	-1000000	1593	1991.25
76	105	-3628.447025	1267.5	1584.375
84	77	-3752.345216	685.5	856.875
85	77	-7225.433526	696	870
1095	77	-1493.875112	240	300
1096	77	-1484.56057	240	300
78	103	-2969.12114	696	870
1106	78	-1462.202076	240	300
88	79	-4282.655246	696	870
81	80	-1000000	1314	1642.5
80	96	-1141.552511	543	678.75
1114	80	-1493.875112	240	300
93	81	-856.6044201	543	678.75
1115	81	-1493.875112	240	300
1138	82	-1480.165779	240	300
1139	82	-1480.165779	240	300
84	83	-1000000	1314	1642.5
103	83	-4610.419548	696	870
1141	83	-1503.081317	240	300
184	84	-1411.034288	411	513.75
1192	84	-1457.725948	240	300
86	85	-1000000	1314	1642.5
1182	85	-1068.376068	240	300
86	108	-2469.135802	696	870
1184	86	-1077.934677	240	300
88	87	-1000000	1314	1642.5
94	87	-2847.38041	543	678.75
1213	87	-1489.203276	240	300
89	94	-2407.897905	696	870
102	89	-7446.016381	543	678.75
1217	89	-1522.070015	240	300
104	90	-3184.713376	696	870
1244	90	-1480.165779	240	300
1343	91	-1480.165779	240	300
100	92	-9633.911368	1267.5	1584.375
92	106	-9523.809524	1267.5	1584.375
1382	92	-1595.150742	375	468.75
1384	92	-1588.814744	375	468.75
94	93	-1000000	1314	1642.5
1418	93	-1484.56057	240	300
96	95	-1000000	1314	1642.5
102	95	-4066.693778	543	678.75
1426	96	-1498.351813	240	300
1427	97	-5500.550055	187.5	234.375
99	98	-1000000	1593	1991.25
1502	98	-1670.00668	375	468.75
101	99	-2807.411567	1267.5	1584.375
101	100	-1000000	1593	1991.25
1504	100	-1634.253963	375	468.75
1505	101	-1595.150742	375	468.75
1524	102	-1493.875112	240	300
104	103	-1000000	1314	1642.5
103	106	-3478.26087	600	750
1536	103	-1457.725948	240	300
1538	104	-1466.705779	240	300
106	105	-1000000	1593	1991.25
105	185	-5672.149745	1108	1385
106	180	-6807.35194	1108	1385
108	107	-20161.29032	696	870
1552	107	-1480.165779	240	300
1553	107	-1526.717557	240	300
112	111	-1000000	1314	1642.5
123	111	-3136.762861	696	870
124	111	-3075.03075	543	678.75
1603	111	-1600	240	300
113	114	-2736.726875	456	570
151	113	-6042.296073	456	570
1623	113	-1466.705779	240	300
1624	113	-1466.705779	240	300
114	131	-2363.507445	696	870
1647	114	-1495.215311	240	300
116	115	-1000000	1593	1991.25
133	115	-3709.198813	1385	1731.25
1649	115	-1611.343861	375	468.75
138	116	-5770.34045	1385	1731.25
1650	116	-1611.343861	375	468.75
140	117	-1241.156758	456	570
143	117	-3856.53683	696	870
1655	117	-1495.215311	240	300
119	118	-1000000	1314	1642.5
126	118	-2421.307506	696	870
142	118	-13869.62552	696	870
1680	118	-1495.215311	240	300
125	120	-1283.861856	696	870
130	120	-1301.066875	696	870
1686	120	-1503.081317	240	300
1687	120	-1503.081317	240	300
122	121	-1000000	1314	1642.5
151	121	-2272.210861	696	870
1747	121	-1466.705779	240	300
1748	121	-1466.705779	240	300
124	123	-1000000	1314	1642.5
140	123	-30211.48036	696	870
144	123	-1037.55966	543	678.75
1760	123	-444.0300164	120	150
1762	123	-1459.640928	240	300
1764	123	-431.7602867	120	150
139	124	-30211.48036	456	570
1761	124	-432.1521175	120	150
1763	124	-442.0084866	120	150
126	125	-1000000	1314	1642.5
135	125	-2886.002886	696	870
186	125	-6285.355123	696	870
1775	125	-1629.726206	240	300
126	127	-3278.688525	600	750
186	126	-6285.355123	696	870
128	127	-1000000	1593	1991.25
157	127	-2887.669651	1246.5	1558.125
145	128	-2311.604253	1122	1402.5
143	129	-1913.875598	591	738.75
129	148	-1886.792453	591	738.75
1814	129	-1686.340641	240	300
130	132	-1094.570928	571.5	714.375
130	154	-1755.617978	571.5	714.375
1822	130	-1686.340641	240	300
1823	130	-1686.340641	240	300
132	131	-1000000	1314	1642.5
131	133	-3628.447025	495	618.75
147	131	-1363.326517	696	870
151	131	-1257.071025	591	738.75
1839	131	-1077.934677	240	300
132	134	-3628.447025	495	618.75
148	132	-1363.326517	696	870
150	132	-1257.071025	591	738.75
1840	132	-1493.875112	240	300
134	133	-1000000	1593	1991.25
182	133	-29585.79882	1385	1731.25
182	134	-29585.79882	1385	1731.25
136	135	-1000000	1314	1642.5
142	135	-2230.649119	696	870
1845	135	-1629.726206	240	300
1846	135	-1457.725948	240	300
138	137	-1000000	1593	1991.25
1880	138	-1686.056314	375	468.75
1881	138	-1686.056314	375	468.75
140	139	-1000000	1314	1642.5
166	139	-1149.161112	456	570
174	139	-1464.343242	571.5	714.375
167	140	-1118.568233	456	570
1882	140	-1421.868335	240	300
144	141	-1311.991603	571.5	714.375
178	141	-1029.124215	411	513.75
1902	141	-1686.340641	240	300
1903	141	-1686.340641	240	300
1904	142	-943.3072352	150	187.5
1905	142	-943.3072352	150	187.5
144	143	-1000000	1314	1642.5
143	145	-4210.526316	750	937.5
149	143	-7587.253414	240	300
144	147	-1046.025105	456	570
1907	144	-1686.340641	240	300
146	145	-1000000	1593	1991.25
1906	145	-1611.343861	375	468.75
148	147	-1000000	1314	1642.5
154	147	-5621.135469	571.5	714.375
1919	147	-1503.081317	240	300
1920	148	-1476.01476	240	300
1925	149	-1912.411551	240	300
151	150	-1000000	1314	1642.5
152	150	-2704.164413	696	870
1987	150	-1466.705779	240	300
1988	151	-1466.705779	240	300
153	152	-1000000	1314	1642.5
2090	152	-1507.840772	240	300
2112	154	-1507.840772	240	300
2113	154	-1507.840772	240	300
166	155	-4730.368969	240	300
2134	155	-1518.602885	240	300
156	158	-3233.107016	600	750
179	156	-2360.717658	547.5	684.375
158	157	-1000000	1593	1991.25
2157	157	-1675.3225	375	468.75
176	158	-3019.323671	1246.5	1558.125
160	159	-1000000	1593	1991.25
159	165	-3871.467286	1246.5	1558.125
159	176	-6373.486297	1246.5	1558.125
2165	159	-1553.51872	375	468.75
168	160	-4040.40404	1246.5	1558.125
160	177	-6373.486297	1246.5	1558.125
2166	160	-1553.51872	375	468.75
162	161	-1000000	1314	1642.5
161	166	-701.5574576	411	513.75
2170	161	-1493.875112	240	300
162	179	-898.311175	411	513.75
2169	162	-535.9918529	180	225
164	163	-1000000	1314	1642.5
163	165	-3333.333333	750	937.5
163	172	-2383.222116	411	513.75
2188	163	-1499.025633	240	300
164	167	-1689.474573	411	513.75
2186	164	-1499.025633	240	300
2187	165	-2377.555873	495	618.75
167	166	-1000000	1314	1642.5
2195	166	-1484.56057	240	300
2196	167	-1484.56057	240	300
169	168	-1000000	1593	1991.25
2258	169	-1848.08723	495	618.75
171	170	-1000000	1314	1642.5
170	174	-624.4536031	411	513.75
2260	170	-1480.165779	240	300
2261	171	-1480.165779	240	300
173	172	-1000000	1314	1642.5
2339	172	-1481.481481	240	300
173	175	-1792.43592	411	513.75
2340	173	-941.6195857	150	187.5
175	174	-1000000	1314	1642.5
2357	174	-1484.56057	240	300
2357	175	-1499.025633	240	300
177	176	-1000000	1593	1991.25
2377	176	-1675.3225	375	468.75
2378	176	-1675.3225	375	468.75
179	178	-1000000	1314	1642.5
2380	178	-1471.020888	240	300
2381	179	-1476.01476	240	300
202	187	-563.8249887	102	127.5
423	187	-1195.600191	135	168.75
434	188	-853.8980446	210	262.5
437	188	-795.5449483	210	262.5
443	189	-1208.75136	135	168.75
513	189	-1461.347362	136.5	170.625
355	190	-1567.398119	180	225
376	190	-1379.690949	180	225
207	191	-4514.672686	180	225
529	191	-1493.875112	180	225
193	192	-4432.624113	210	262.5
194	192	-11750.88132	210	262.5
308	192	-831.0479515	205.5	256.875
453	192	-3929.273084	183	228.75
193	332	-1361.099769	210	262.5
248	194	-1146.920518	210	262.5
256	194	-1183.992422	210	262.5
332	194	-1234.720336	180	225
285	195	-1573.564123	205.5	256.875
514	195	-3361.344538	180	225
1736	196	-952.0182788	135	168.75
197	247	-1069.861988	135	168.75
351	198	-924.3852838	135	168.75
425	198	-1210.067764	114	142.5
433	199	-3126.954346	180	225
444	199	-2568.713075	180	225
200	428	-4351.610096	180	225
533	200	-987.7518767	180	225
219	201	-1177.024482	210	262.5
201	255	-1217.285453	210	262.5
239	202	-1111.111111	102	127.5
202	332	-859.9931201	102	127.5
425	203	-3611.412062	114	142.5
203	459	-853.3151293	180	225
204	526	-23255.81395	210	262.5
205	527	-23255.81395	210	262.5
224	206	-3352.329869	210	262.5
384	206	-3929.273084	210	262.5
354	207	-2249.212776	180	225
208	326	-1059.546514	180	225
208	342	-8643.042351	205.5	256.875
209	211	-4514.672686	151.5	189.375
334	209	-3333.333333	151.5	189.375
282	210	-2126.754573	180	225
353	210	-2756.339581	180	225
233	211	-1594.133588	151.5	189.375
333	211	-628.8912647	135	168.75
386	211	-1255.177608	180	225
305	212	-1301.066875	136.5	170.625
511	212	-1344.447432	136.5	170.625
333	213	-1668.891856	135	168.75
343	213	-3252.03252	135	168.75
415	213	-2326.663564	135	168.75
458	213	-8771.929825	210	262.5
473	213	-10799.13607	210	262.5
442	214	-1397.233478	180	225
533	214	-959.6008061	180	225
2249	214	-1488.316714	102	127.5
273	215	-35587.18861	180	225
279	215	-3793.626707	180	225
447	216	-10615.71125	180	225
1120	216	-1234.720336	180	225
327	217	-1135.07378	135	168.75
217	346	-1766.472355	135	168.75
219	218	-2340.276153	135	168.75
340	218	-1115.200178	135	168.75
227	219	-1583.782072	135	168.75
437	220	-4187.60469	210	262.5
510	220	-1048.547761	210	262.5
230	221	-1242.236025	210	262.5
240	221	-1613.423685	210	262.5
262	222	-3538.570418	136.5	170.625
361	222	-1348.981519	180	225
372	223	-3201.024328	159	198.75
613	223	-766.2835249	135	168.75
425	224	-999.2006395	114	142.5
225	510	-1761.183515	210	262.5
2218	225	-790.8264136	102	127.5
227	226	-5020.080321	135	168.75
226	348	-1241.00273	210	262.5
354	228	-1583.782072	180	225
392	228	-1216.10118	180	225
301	229	-1207.583625	135	168.75
431	229	-3095.017023	180	225
466	230	-646.0365657	210	262.5
231	365	-1709.109554	135	168.75
232	366	-1632.91966	135	168.75
341	233	-1539.408867	151.5	189.375
354	234	-7855.459544	273	341.25
517	234	-12468.82793	273	341.25
251	235	-4399.472063	273	341.25
355	235	-8285.004143	273	341.25
236	384	-8833.922261	210	262.5
236	385	-9165.902841	210	262.5
373	237	-1553.277415	210	262.5
516	237	-1855.976244	210	262.5
238	361	-10000	180	225
492	238	-747.8312893	180	225
284	239	-1397.233478	102	127.5
340	240	-840.2655239	135	168.75
240	401	-7204.610951	210	262.5
414	240	-983.7678308	135	168.75
241	287	-3288.391976	205.5	256.875
503	241	-8583.690987	205.5	256.875
324	242	-3580.37952	180	225
440	242	-822.0304151	135	168.75
306	243	-18903.59168	180	225
309	243	-3538.570418	180	225
486	244	-2881.014117	180	225
520	244	-6333.122229	180	225
253	245	-1923.816853	180	225
254	245	-1549.186677	180	225
281	245	-10427.52868	180	225
299	245	-4399.472063	205.5	256.875
396	245	-2157.031924	180	225
270	246	-1454.333915	180	225
304	246	-3568.879372	180	225
339	246	-1343.002955	205.5	256.875
471	246	-6720.430108	180	225
247	427	-2683.123155	135	168.75
474	248	-1096.010522	210	262.5
249	294	-8230.452675	210	262.5
474	249	-1398.797035	210	262.5
259	250	-3428.179637	210	262.5
250	349	-5402.485143	210	262.5
252	319	-3993.610224	273	341.25
352	253	-2141.78625	180	225
338	254	-7423.904974	180	225
336	255	-1253.918495	205.5	256.875
369	255	-1053.074979	210	262.5
320	256	-2495.00998	135	168.75
257	363	-4384.042087	205.5	256.875
458	257	-2236.636099	205.5	256.875
265	258	-2326.663564	180	225
1753	258	-1632.91966	180	225
436	259	-3288.391976	210	262.5
260	365	-5627.462015	180	225
493	260	-1896.453632	180	225
261	272	-5524.861878	180	225
261	353	-2590.673575	180	225
438	262	-1814.223512	180	225
323	263	-1433.691756	114	142.5
411	263	-2636.435539	136.5	170.625
516	264	-5353.319058	210	262.5
537	264	-1567.398119	135	168.75
283	265	-1143.641354	210	262.5
422	265	-3389.830508	180	225
408	266	-1259.128683	180	225
525	266	-2291.47571	180	225
280	267	-14749.26254	180	225
267	519	-15503.87597	180	225
268	527	-6574.621959	210	262.5
332	269	-1134.044001	180	225
511	269	-967.9605072	180	225
271	446	-1266.945395	180	225
272	353	-5063.291139	180	225
304	273	-8896.797153	180	225
281	274	-7288.629738	180	225
288	274	-6020.469597	180	225
275	280	-8403.361345	180	225
275	534	-10080.64516	180	225
276	299	-109890.1099	210	262.5
292	277	-6203.473945	180	225
293	277	-11627.90698	180	225
406	277	-8064.516129	180	225
526	278	-6079.027356	205.5	256.875
534	278	-50505.05051	210	262.5
441	279	-7204.610951	180	225
472	281	-12106.53753	210	262.5
291	282	-13755.15818	180	225
471	282	-7961.783439	180	225
350	283	-2244.668911	180	225
1787	283	-1592.103168	180	225
284	308	-1806.032147	205.5	256.875
286	285	-4384.042087	205.5	256.875
286	337	-1561.28025	210	262.5
473	286	-4432.624113	135	168.75
287	318	-5170.630817	210	262.5
352	288	-2429.543246	180	225
299	289	-4046.944557	205.5	256.875
472	289	-12224.93888	210	262.5
294	290	-8064.516129	135	168.75
336	290	-2958.579882	135	168.75
429	291	-3270.111184	180	225
296	293	-303030.303	210	262.5
346	294	-966.4637093	205.5	256.875
524	294	-1221.001221	210	262.5
302	295	-4306.632214	180	225
425	295	-1055.854714	135	168.75
537	295	-956.480153	135	168.75
519	296	-4187.60469	205.5	256.875
298	297	-12468.82793	180	225
297	353	-1292.657704	180	225
525	298	-2149.151085	180	225
430	300	-927.2137228	180	225
658	300	-985.3187506	135	168.75
708	300	-1328.197636	135	168.75
442	303	-1381.21547	180	225
2124	303	-1052.188552	102	127.5
345	305	-1789.86934	180	225
460	305	-783.1466834	210	262.5
512	305	-740.0828893	136.5	170.625
493	306	-5104.645227	180	225
462	307	-1867.413632	180	225
508	307	-3110.419907	180	225
349	309	-2228.163993	180	225
309	520	-7513.148009	210	262.5
312	310	-1615.508885	180	225
420	310	-12870.01287	210	262.5
435	310	-1678.133915	180	225
477	310	-2249.212776	205.5	256.875
312	311	-1000000	657	821.25
372	311	-833.3333333	135	168.75
323	312	-1329.610424	136.5	170.625
2245	313	-1479.289941	51	63.75
381	314	-987.7518767	102	127.5
387	314	-1397.233478	135	168.75
315	341	-3167.564143	135	168.75
2249	315	-986.97197	135	168.75
352	316	-9832.841691	180	225
391	316	-6915.629322	180	225
317	468	-2807.411567	180	225
514	317	-67114.09396	180	225
318	467	-67114.09396	210	262.5
319	517	-2211.900022	273	341.25
348	320	-2111.486486	210	262.5
451	321	-19531.25	180	225
454	321	-5260.389269	205.5	256.875
321	467	-1711.449598	180	225
485	321	-3677.822729	180	225
506	321	-9233.610342	210	262.5
321	530	-5903.187721	180	225
351	322	-4938.271605	180	225
389	322	-3486.750349	180	225
452	322	-14947.68311	180	225
455	322	-5063.291139	180	225
322	475	-7806.401249	180	225
322	478	-1052.188552	180	225
490	322	-2943.773918	180	225
538	324	-2653.223667	135	168.75
371	325	-7704.160247	180	225
375	325	-2647.603918	180	225
364	326	-1073.652566	180	225
361	328	-3333.333333	180	225
375	329	-1850.13876	180	225
374	330	-2887.669651	180	225
360	331	-3226.84737	180	225
395	334	-783.6990596	180	225
369	335	-1415.227852	102	127.5
2331	335	-840.2655239	102	127.5
347	336	-1202.790474	135	168.75
377	337	-5707.762557	205.5	256.875
379	337	-824.2664029	180	225
394	338	-943.129303	135	168.75
419	339	-753.920386	205.5	256.875
342	445	-1174.81203	180	225
624	342	-1192.179304	135	168.75
710	342	-2220.248668	183	228.75
377	343	-5083.884087	135	168.75
346	344	-7704.160247	210	262.5
344	346	-6915.629322	135	168.75
381	344	-8285.004143	135	168.75
523	344	-1814.223512	210	262.5
347	345	-777.6049767	210	262.5
386	347	-520.8875925	136.5	170.625
526	350	-1386.001386	180	225
406	352	-5577.244841	205.5	256.875
429	353	-3941.663382	180	225
370	354	-729.8204642	180	225
402	355	-4130.524577	273	341.25
360	356	-3929.273084	180	225
432	356	-1659.751037	180	225
509	357	-1181.614085	210	262.5
523	357	-1543.448063	135	168.75
358	380	-7961.783439	135	168.75
375	359	-1345.89502	180	225
378	359	-16129.03226	180	225
393	359	-5844.535359	135	168.75
374	361	-2429.543246	180	225
362	373	-3816.793893	180	225
477	363	-1504.890895	205.5	256.875
439	364	-1553.277415	180	225
416	365	-2923.121894	210	262.5
440	365	-1313.715187	135	168.75
484	366	-2489.419965	180	225
504	366	-1573.564123	210	262.5
578	366	-767.7543186	102	127.5
370	367	-6301.197227	180	225
445	367	-1127.649977	180	225
376	368	-4672.897196	180	225
433	368	-2874.389192	180	225
378	371	-12224.93888	180	225
393	373	-6238.303182	180	225
395	374	-688.2786152	180	225
428	374	-1216.10118	180	225
432	379	-1003.310926	180	225
410	380	-1364.070386	180	225
1602	380	-920.8103131	180	225
464	382	-17035.77513	102	127.5
383	488	-43290.04329	139.5	174.375
389	385	-7037.297678	180	225
415	387	-1280.409731	180	225
481	388	-2688.894864	135	168.75
388	518	-5549.389567	205.5	256.875
529	390	-1051.303616	205.5	256.875
404	392	-21231.42251	210	262.5
532	394	-2096.875655	180	225
526	396	-6684.491979	180	225
512	397	-717.6690111	135	168.75
481	398	-2547.121752	135	168.75
1129	399	-1407.063459	180	225
404	400	-12738.8535	135	168.75
434	401	-2676.659529	135	168.75
403	517	-25188.91688	273	341.25
405	444	-8012.820513	135	168.75
446	405	-8517.887564	135	168.75
407	431	-2089.864159	210	262.5
526	407	-4416.961131	205.5	256.875
417	408	-1617.599482	180	225
532	409	-1579.5293	180	225
660	409	-1034.233116	183	228.75
525	410	-3055.300947	135	168.75
412	411	-4782.400765	210	262.5
423	411	-524.2738807	135	168.75
426	411	-1043.07917	135	168.75
413	412	-4821.600771	210	262.5
612	413	-308.6705559	205.5	256.875
643	413	-767.7543186	102	127.5
451	416	-2253.267237	205.5	256.875
447	417	-3805.175038	180	225
459	418	-11862.3962	205.5	256.875
477	420	-2274.277917	210	262.5
516	421	-2860.411899	136.5	170.625
612	424	-1881.821603	183	228.75
722	424	-1110.124334	102	127.5
425	438	-644.99484	180	225
492	425	-1365.747064	180	225
536	425	-1061.458444	135	168.75
535	426	-1310.959622	102	127.5
528	427	-1855.976244	136.5	170.625
613	430	-538.0104374	183	228.75
676	439	-1795.332136	183	228.75
527	441	-7704.160247	210	262.5
487	443	-1740.947075	135	168.75
449	445	-6203.473945	102	127.5
450	446	-11976.0479	102	127.5
469	448	-2372.479241	205.5	256.875
482	448	-1600.512164	205.5	256.875
504	452	-10080.64516	180	225
464	455	-5627.462015	180	225
502	455	-14064.69761	180	225
490	456	-8123.476848	180	225
494	456	-3010.234798	180	225
498	456	-60606.06061	216	270
476	457	-3590.664273	205.5	256.875
514	457	-5760.368664	180	225
535	460	-5707.762557	102	127.5
508	461	-4060.089322	180	225
515	461	-32679.73856	180	225
465	462	-11750.88132	210	262.5
497	463	-14409.2219	180	225
514	463	-4840.271055	180	225
515	464	-4840.271055	180	225
494	465	-2579.97936	180	225
468	531	-57471.26437	210	262.5
470	923	-3361.344538	210	262.5
479	475	-12738.8535	180	225
507	476	-8123.476848	180	225
521	476	-6798.096533	205.5	256.875
501	477	-4531.037608	180	225
518	477	-4531.037608	205.5	256.875
478	531	-8771.929825	210	262.5
480	530	-14409.2219	180	225
487	481	-8643.042351	135	168.75
482	1078	-883.2361774	135	168.75
2043	482	-961.8159084	135	168.75
488	483	-43290.04329	139.5	174.375
483	502	-52631.57895	133.5	166.875
494	484	-2082.465639	180	225
489	485	-12610.34048	180	225
507	486	-9099.181074	180	225
500	489	-10615.71125	180	225
505	489	-4482.294935	210	262.5
491	490	-14577.25948	210	262.5
494	491	-2420.135528	210	262.5
496	493	-9451.795841	180	225
500	493	-9380.863039	151.5	189.375
505	493	-5282.62018	210	262.5
495	494	-9451.795841	180	225
497	506	-2520.796572	210	262.5
502	499	-26881.72043	216	270
515	501	-5681.818182	180	225
515	503	-10080.64516	205.5	256.875
512	509	-5170.630817	135	168.75
524	511	-1447.387466	135	168.75
518	522	-10526.31579	205.5	256.875
526	519	-5500.550055	205.5	256.875
525	528	-2541.942044	180	225
538	536	-3828.48392	135	168.75
540	539	-1000000	657	821.25
559	539	-1207.583625	205.5	256.875
633	539	-7704.160247	205.5	256.875
737	539	-2568.713075	205.5	256.875
776	539	-4938.271605	162	202.5
544	540	-1252.661907	205.5	256.875
634	540	-7806.401249	205.5	256.875
650	540	-3261.578604	205.5	256.875
652	540	-10080.64516	87	108.75
653	540	-2253.267237	205.5	256.875
541	685	-1970.831691	205.5	256.875
712	542	-1155.668554	205.5	256.875
737	542	-1639.613051	205.5	256.875
751	542	-1233.501912	205.5	256.875
560	543	-1723.543606	205.5	256.875
617	543	-1690.045631	205.5	256.875
740	543	-1484.56057	205.5	256.875
544	696	-2172.496198	205.5	256.875
546	545	-1000000	657	821.25
587	545	-989.4132779	205.5	256.875
727	545	-935.8038555	133.5	166.875
756	545	-1322.401481	205.5	256.875
575	546	-966.4637093	205.5	256.875
725	546	-5020.080321	205.5	256.875
730	546	-6761.32522	162	202.5
739	546	-1256.439251	205.5	256.875
755	546	-425.3147329	117	146.25
631	547	-3980.89172	205.5	256.875
672	547	-8643.042351	205.5	256.875
751	547	-7564.29652	205.5	256.875
573	548	-1896.453632	205.5	256.875
660	548	-1486.546752	205.5	256.875
550	549	-3700.96225	205.5	256.875
671	549	-667.7796327	114	142.5
760	549	-995.9167414	114	142.5
761	550	-1680.672269	205.5	256.875
746	551	-1523.925632	162	202.5
551	750	-1617.599482	162	202.5
757	551	-5524.861878	162	202.5
784	551	-9680.54211	162	202.5
553	552	-5376.344086	205.5	256.875
588	552	-995.9167414	205.5	256.875
