607	1	1	0	0	0	0	0	1	1	1	1	1	1
612	70	200	0	0	143	0	0	1	1	200	200	200	140
613	70	200	0	0	128	0	0	1	1	200	200	200	140
615	1	1	0	0	0	4667	933	1	1	1	1	1	8
623	7	8	0	0	0	0	0	1	1	8	8	8	5
639	9	10	0	0	0	0	0	1	1	10	10	10	7
651	4	5	0	0	0	0	0	1	1	5	5	5	3
654	1	1	0	0	0	4667	933	1	1	1	1	1	8
664	6	6	0	0	0	20667	4134	1	1	6	6	6	9
670	3	3	0	0	0	9000	1800	1	1	3	3	3	10
674	1	1	0	0	0	0	0	1	1	1	1	1	1
688	70	202	0	0	142	0	0	1	1	202	202	202	141
692	1	1	0	0	0	4667	933	1	1	1	1	1	8
699	4	4	0	0	0	12667	2534	1	1	4	4	4	3
712	1	1	0	0	0	0	0	1	1	1	1	1	1
730	7	7	0	0	0	0	0	1	1	7	7	7	5
732	1	1	0	0	0	0	0	1	1	1	1	1	1
735	4	4	0	0	0	13667	2734	1	1	4	4	4	9
740	4	4	0	0	0	13333	2667	1	1	4	4	4	5
744	127	134	0	0	0	4801	1076	8	7	41	41	41	7
754	10	80	0	0	101	7943	3498	15	9	80	80	80	21
755	85	250	0	0	152	49425	514	15	9	75	75	75	13
760	3	3	0	0	0	277	66	2	2	3	3	3	34
766	2	2	0	0	0	1340	1400	1	1	2	2	2	0
784	1	1	0	0	0	0	0	1	1	1	1	1	0
790	47	50	0	0	0	5620	153	15	9	50	50	50	32
795	2	2	0	0	0	6300	1260	1	1	2	2	2	2
798	3	3	0	0	0	267	63	2	2	3	3	3	34
814	43	45	0	0	0	4011	952	3	2	45	45	45	26
834	23	55	0	0	114	6207	169	15	9	18	18	18	3
878	3	3	0	0	0	267	63	2	2	3	3	3	34
884	2	2	0	0	0	8300	1660	1	1	2	2	2	9
892	30	32	0	0	0	0	0	1	1	32	32	32	22
895	9	9	0	0	0	0	0	1	1	9	9	9	2
901	4	4	0	0	0	0	0	1	1	4	4	4	3
910	4	5	0	0	0	0	0	1	1	5	5	5	3
911	280	370	0	0	88	17020	2467	15	9	94	94	94	16
912	280	370	0	0	130	17020	2467	15	9	94	94	94	16
914	15	16	0	0	0	1422	338	2	2	16	16	16	10
917	2	2	0	0	0	1340	1393	1	1	2	2	2	0
919	21	22	0	0	0	0	0	1	1	22	22	22	15
920	2	2	0	0	0	1340	1327	1	1	2	2	2	0
929	61	64	0	0	0	0	0	1	1	64	64	64	17
959	2	2	0	0	0	8300	1660	1	1	2	2	2	9
968	1	1	0	0	0	0	0	1	1	1	1	1	0
993	4	4	0	0	0	13267	2654	1	1	4	4	4	5
994	2	2	0	0	0	1340	1327	1	1	2	2	2	0
995	20	100	0	0	146	13631	803	8	7	43	43	43	7
996	20	50	0	0	138	5643	154	15	9	50	50	50	32
997	20	50	0	0	147	5643	154	15	9	50	50	50	32
1004	4	4	0	0	0	0	0	1	1	4	4	4	3
1024	0	0	1	0	0	0	0	1	1	0	0	0	0
1027	24	25	0	0	0	1404	528	2	2	9	9	9	2
1028	3	3	0	0	0	267	63	2	2	3	3	3	34
1029	24	25	0	0	0	1404	528	2	2	9	9	9	2
1053	57	60	0	0	0	554	184	15	9	18	18	18	3
1054	28	30	0	0	0	0	0	1	1	30	30	30	21
1105	8	8	0	0	0	899	24	15	9	8	8	8	10
1106	22	23	0	0	0	0	0	1	1	23	23	23	16
1107	10	11	0	0	0	0	0	1	1	11	11	11	7
1138	43	45	0	0	0	4002	950	3	2	45	45	45	26
1140	70	230	0	0	83	45471	473	8	7	67	67	67	11
1141	70	225	0	0	134	44483	463	24	84	94	94	94	16
1175	36	38	0	0	0	0	0	1	1	38	38	38	17
1182	40	120	0	0	153	6994	360	6	4	58	58	58	10
1183	40	120	0	0	67	6994	360	6	4	58	58	58	10
1184	40	120	0	0	135	6994	360	6	4	58	58	58	10
1191	101	107	0	0	0	10686	856	15	9	34	34	34	6
1192	80	250	0	0	61	49425	514	15	9	75	75	75	13
1201	95	100	0	0	0	9987	800	15	9	31	31	31	5
1202	95	100	0	0	0	9987	800	15	9	31	31	31	5
1203	95	100	0	0	0	9987	800	15	9	31	31	31	5
1232	49	52	0	0	0	4625	1098	3	2	20	20	20	3
1233	14	15	0	0	0	0	0	1	1	15	15	15	17
1244	18	19	0	0	0	2135	58	15	9	19	19	19	11
1247	15	16	0	0	0	1422	338	2	2	16	16	16	10
1250	187	197	0	0	0	0	0	1	1	197	197	197	138
1268	0	1	0	0	0	0	0	1	1	1	1	1	0
1316	1	1	0	0	0	0	0	1	1	1	1	1	1
1325	1	1	0	0	0	4633	927	1	1	1	1	1	8
1349	1	1	0	0	0	4967	993	1	1	1	1	1	8
1356	1	1	0	0	0	0	0	1	1	1	1	1	1
1359	1	1	0	0	0	0	0	1	1	1	1	1	1
1393	12	13	0	0	0	0	0	1	1	13	13	13	9
1403	4	4	0	0	0	0	0	1	1	4	4	4	3
1416	80	371	0	0	61	17066	2473	15	9	94	94	94	16
1417	80	120	0	0	115	6994	360	6	4	58	58	58	10
1418	5	20	0	0	123	1786	424	2	2	20	20	20	26
1426	20	495	0	0	119	57221	204	24	84	118	118	118	20
1429	0	0	1	0	0	0	0	1	1	0	0	0	0
1469	1	1	0	0	0	0	0	1	1	1	1	1	0
1475	2	2	0	0	0	1340	1393	1	1	2	2	2	0
1504	30	31	0	0	0	0	0	1	1	31	31	31	22
1505	46	49	0	0	0	5507	150	15	9	49	49	49	32
1514	2	2	0	0	0	7633	1527	1	1	2	2	2	9
1534	0	0	1	0	0	0	0	1	1	0	0	0	0
1536	160	225	0	0	144	44483	463	24	84	94	94	94	16
1537	160	225	0	0	67	44483	463	24	84	94	94	94	16
1538	70	215	0	0	88	42506	442	15	9	65	65	65	11
1542	9	9	0	0	0	0	0	1	1	9	9	9	2
1543	1	1	0	0	0	0	0	1	1	1	1	1	1
1550	2	2	0	0	0	5967	1193	1	1	2	2	2	2
1566	52	55	0	0	0	6181	168	15	9	18	18	18	3
1587	61	64	0	0	0	0	0	1	1	64	64	64	17
1600	17	17	0	0	0	2006	369	2	2	17	17	17	3
1602	40	120	0	0	130	6994	360	6	4	58	58	58	10
1603	40	120	0	0	108	6994	360	6	4	58	58	58	10
1609	0	0	1	0	0	0	0	1	1	0	0	0	0
1617	2	2	0	0	0	1340	1333	1	1	2	2	2	0
1620	2	2	0	0	0	0	0	1	1	2	2	2	1
1627	2	2	0	0	0	0	0	1	1	2	2	2	1
1630	0	1	0	0	0	0	0	1	1	1	1	1	0
1635	0	0	1	0	0	0	0	1	1	0	0	0	0
1638	29	30	0	0	0	0	0	1	1	30	30	30	21
1664	143	150	0	0	0	43629	563	5	4	57	57	57	9
1669	48	51	0	0	0	4554	1081	3	2	20	20	20	3
1673	48	50	0	0	0	5643	154	15	9	50	50	50	32
1674	86	90	0	0	0	700	582	15	9	31	31	31	5
1679	3	3	0	0	0	268	64	2	2	3	3	3	34
1683	2	2	0	0	0	7667	1533	1	1	2	2	2	9
1685	3	3	0	0	0	268	64	2	2	3	3	3	34
1686	48	50	0	0	0	5643	154	15	9	50	50	50	32
1698	3	3	0	0	0	9333	1867	1	1	3	3	3	8
1700	0	1	0	0	0	0	0	1	1	1	1	1	0
1706	14	15	0	0	0	0	0	1	1	15	15	15	17
1710	3	3	0	0	0	268	64	2	2	3	3	3	34
1712	105	110	0	0	0	11031	884	15	9	35	35	35	6
1717	2	2	0	0	0	1340	1400	1	1	2	2	2	0
1719	2	2	0	0	0	6000	1200	1	1	2	2	2	2
1726	3	4	0	0	0	11667	2334	1	1	4	4	4	6
1728	3	3	0	0	0	9000	1800	1	1	3	3	3	10
1730	1	1	0	0	0	4667	933	1	1	1	1	1	8
1734	1	1	0	0	0	0	0	1	1	1	1	1	1
1735	5	5	0	0	0	16667	3334	1	1	5	5	5	2
1739	3	3	0	0	0	268	64	2	2	3	3	3	34
1742	0	0	1	0	0	0	0	1	1	0	0	0	0
1749	6	6	0	0	0	20000	4000	1	1	6	6	6	9
1758	2	2	0	0	0	0	0	1	1	2	2	2	1
1760	20	55	0	0	76	6207	169	15	9	18	18	18	3
1761	30	78	0	0	77	1120	585	5	3	78	78	78	21
1763	20	50	0	0	144	5643	154	15	9	50	50	50	32
1764	20	50	0	0	153	5643	154	15	9	50	50	50	32
1768	4	4	0	0	0	13333	2667	1	1	4	4	4	5
1788	3	3	0	0	0	0	0	1	1	3	3	3	2
1793	3	3	0	0	0	268	64	2	2	3	3	3	34
1799	1	2	0	0	0	5000	1000	1	1	2	2	2	8
1807	2	3	0	0	0	8667	1734	1	1	3	3	3	10
1844	1	1	0	0	0	0	0	1	1	1	1	1	1
1845	1	1	0	0	0	0	0	1	1	1	1	1	1
1870	1	1	0	0	0	0	0	1	1	1	1	1	1
1871	1	1	0	0	0	0	0	1	1	1	1	1	0
1874	4	4	0	0	0	13333	2667	1	1	4	4	4	5
1875	0	1	0	0	0	0	0	1	1	1	1	1	0
1882	70	200	0	0	132	0	0	1	1	200	200	200	140
1883	70	200	0	0	54	0	0	1	1	200	200	200	140
1894	1	2	0	0	0	5000	1000	1	1	2	2	2	8
1895	0	0	1	0	0	0	0	1	1	0	0	0	0
1904	16	17	0	0	0	1919	52	8	7	5	5	5	1
1918	6	6	0	0	0	20000	4000	1	1	6	6	6	9
1921	48	51	0	0	0	4527	1075	3	2	20	20	20	3
1932	2	3	0	0	0	8333	1667	1	1	3	3	3	9
1940	2	2	0	0	0	1340	1333	1	1	2	2	2	0
1947	6	6	0	0	0	20000	4000	1	1	6	6	6	9
1960	1	2	0	0	0	5000	1000	1	1	2	2	2	8
1961	1	1	0	0	0	0	0	1	1	1	1	1	0
1962	1	1	0	0	0	0	0	1	1	1	1	1	0
1964	0	1	0	0	0	0	0	1	1	1	1	1	0
1966	3	3	0	0	0	9667	1934	1	1	3	3	3	6
1970	2	2	0	0	0	1340	1333	1	1	2	2	2	0
1974	3	4	0	0	0	11667	2334	1	1	4	4	4	6
1976	3	3	0	0	0	9333	1867	1	1	3	3	3	8
1977	3	3	0	0	0	268	64	2	2	3	3	3	34
1993	2	3	0	0	0	8667	1734	1	1	3	3	3	10
1995	20	21	0	0	0	1875	445	2	2	21	21	21	8
1996	0	0	1	0	0	0	0	1	1	0	0	0	0
1998	0	0	1	0	0	0	0	1	1	0	0	0	0
2010	190	200	0	0	0	0	0	1	1	200	200	200	140
2021	79	83	0	0	0	651	3646	15	9	80	80	80	13
2022	77	81	0	0	0	340	3541	15	9	31	31	31	5
2026	24	25	0	0	0	1404	530	2	2	9	9	9	2
2027	11	12	0	0	0	0	0	1	1	12	12	12	8
2033	5	6	0	0	0	18667	3734	1	1	6	6	6	9
2034	0	1	0	0	0	0	0	1	1	1	1	1	0
2036	0	0	1	0	0	0	0	1	1	0	0	0	0
2046	1	1	0	0	0	0	0	1	1	1	1	1	1
2085	0	0	1	0	0	0	0	1	1	0	0	0	0
2088	0	1	0	0	0	0	0	1	1	1	1	1	0
2099	17	18	0	0	0	1607	382	2	2	18	18	18	12
2106	1	1	0	0	0	0	0	1	1	1	1	1	1
2107	3	3	0	0	0	268	64	2	2	3	3	3	34
2108	1	1	0	0	0	0	0	1	1	1	1	1	0
2115	2	2	0	0	0	8000	1600	1	1	2	2	2	9
2119	105	110	0	0	0	11031	884	15	9	35	35	35	6
2121	1	1	0	0	0	0	0	1	1	1	1	1	1
2127	2	2	0	0	0	1340	1467	1	1	2	2	2	0
2138	48	50	0	0	0	5643	154	15	9	50	50	50	32
2139	38	40	0	0	0	0	0	1	1	40	40	40	28
2140	7	8	0	0	0	0	0	1	1	8	8	8	5
2153	1	1	0	0	0	0	0	1	1	1	1	1	0
2159	11	12	0	0	0	0	0	1	1	12	12	12	8
2164	4	4	0	0	0	13667	2734	1	1	4	4	4	9
2167	86	90	0	0	0	700	582	15	9	31	31	31	5
2168	48	50	0	0	0	5643	154	15	9	50	50	50	32
2171	6	7	0	0	0	0	0	1	1	7	7	7	5
2194	10	10	0	0	0	0	0	1	1	10	10	10	7
2197	26	27	0	0	0	1436	572	2	2	27	27	27	9
2204	25	26	0	0	0	0	0	1	1	26	26	26	17
2213	2	3	0	0	0	8667	1734	1	1	3	3	3	10
2217	4	4	0	0	0	13333	2667	1	1	4	4	4	5
2218	1	2	0	0	0	5000	1000	1	1	2	2	2	8
2221	47	49	0	0	0	5530	151	15	9	49	49	49	32
2225	2	2	0	0	0	0	0	1	1	2	2	2	1
2234	3	3	0	0	0	9000	1800	1	1	3	3	3	10
2237	16	17	0	0	0	0	0	1	1	17	17	17	12
2248	2	2	0	0	0	1340	1333	1	1	2	2	2	0
2268	2	2	0	0	0	6000	1200	1	1	2	2	2	2
2271	2	2	0	0	0	8000	1600	1	1	2	2	2	9
2272	10	10	0	0	0	0	0	1	1	10	10	10	7
2273	6	6	0	0	0	21000	4200	1	1	6	6	6	9
2278	1	2	0	0	0	5000	1000	1	1	2	2	2	8
2290	0	0	1	0	0	0	0	1	1	0	0	0	0
2293	2	3	0	0	0	8333	1667	1	1	3	3	3	9
2294	1	1	0	0	0	0	0	1	1	1	1	1	1
2296	13	14	0	0	0	8217	2005	1	1	14	14	14	3
2298	0	0	1	0	0	0	0	1	1	0	0	0	0
2307	0	0	1	0	0	0	0	1	1	0	0	0	0
2323	1	1	0	0	0	0	0	1	1	1	1	1	1
2328	3	3	0	0	0	268	64	2	2	3	3	3	34
2330	0	0	1	0	0	0	0	1	1	0	0	0	0
2336	52	55	0	0	0	6207	169	15	9	18	18	18	3
2339	16	17	0	0	0	1919	52	8	7	5	5	5	1
2361	48	51	0	0	0	4554	1081	3	2	20	20	20	3
2372	35	37	0	0	0	0	0	1	1	37	37	37	26
2376	2	2	0	0	0	1340	1333	1	1	2	2	2	0
2379	7	7	0	0	0	0	0	1	1	7	7	7	5
2380	48	50	0	0	0	5643	154	15	9	50	50	50	32
2381	48	50	0	0	0	5643	154	15	9	50	50	50	32
